,0
146,723.9294816517236
147,723.9294816517236
148,723.9294816517236
149,738.6065835297982
150,723.9294816517236
151,723.9294816517236
152,2196.386816713706
153,838.5008441240306
154,723.9294816517236
155,723.9294816517236
156,1986.378161251152
157,723.9294816517236
158,723.9294816517236
159,723.9294816517236
160,447.37790527670467
161,723.9294816517236
162,911.077614874966
163,723.9294816517236
164,723.9294816517236
165,723.9294816517236
166,723.9294816517236
167,723.9294816517236
168,738.6065835297982
169,723.9294816517236
170,723.9294816517236
171,723.9294816517236
172,723.9294816517236
173,723.9294816517236
174,1986.378161251152
175,709.3972199959541
176,723.9294816517236
177,723.9294816517236
178,723.9294816517236
179,723.9294816517236
180,723.9294816517236
181,723.9294816517236
182,723.9294816517236
183,723.9294816517236
184,875.852333925035
185,723.9294816517236
186,723.9294816517236
187,723.9294816517236
188,723.9294816517236
189,723.9294816517236
190,301.69612502619367
191,723.9294816517236
192,723.9294816517236
193,723.9294816517236
194,723.9294816517236
195,723.9294816517236
196,932.1335525732871
197,723.9294816517236
198,723.9294816517236
199,723.9294816517236
200,911.077614874966
201,738.6065835297982
202,738.6065835297982
203,723.9294816517236
204,723.9294816517236
205,723.9294816517236
206,723.9294816517236
207,838.5008441240306
208,911.077614874966
209,723.9294816517236
210,723.9294816517236
211,723.9294816517236
212,620.1267129093612
213,723.9294816517236
214,723.9294816517236
215,723.9294816517236
216,723.9294816517236
217,723.9294816517236
218,723.9294816517236
219,723.9294816517236
220,738.6065835297982
221,723.9294816517236
222,723.9294816517236
223,723.9294816517236
224,723.9294816517236
225,723.9294816517236
226,723.9294816517236
227,723.9294816517236
228,723.9294816517236
229,723.9294816517236
230,723.9294816517236
231,723.9294816517236
232,723.9294816517236
233,723.9294816517236
234,257.998460498715
235,723.9294816517236
236,723.9294816517236
237,875.852333925035
238,723.9294816517236
239,723.9294816517236
240,301.69612502619367
241,723.9294816517236
242,965.7504097770203
243,723.9294816517236
244,723.9294816517236
245,723.9294816517236
246,723.9294816517236
247,723.9294816517236
248,723.9294816517236
249,447.37790527670467
250,738.6065835297982
251,723.9294816517236
252,723.9294816517236
253,723.9294816517236
254,723.9294816517236
255,723.9294816517236
256,911.077614874966
257,723.9294816517236
258,838.5008441240306
259,723.9294816517236
260,723.9294816517236
261,723.9294816517236
262,723.9294816517236
263,723.9294816517236
264,723.9294816517236
265,723.9294816517236
266,723.9294816517236
267,723.9294816517236
268,723.9294816517236
269,723.9294816517236
270,830.973474669625
271,723.9294816517236
272,723.9294816517236
273,723.9294816517236
274,723.9294816517236
275,723.9294816517236
276,944.2730033886058
277,723.9294816517236
278,723.9294816517236
279,257.98275520018694
280,723.9294816517236
281,723.9294816517236
282,723.9294816517236
283,850.6429697985302
284,723.9294816517236
285,723.9294816517236
286,723.9294816517236
287,932.1335525732871
288,738.6065835297982
289,723.9294816517236
290,723.9294816517236
291,723.9294816517236
292,447.37790527670467
293,723.9294816517236
294,684.7353684246132
295,723.9294816517236
296,723.9294816517236
297,738.6065835297982
298,723.9294816517236
299,723.9294816517236
300,723.9294816517236
301,723.9294816517236
302,723.9294816517236
303,723.9294816517236
304,1986.378161251152
305,723.9294816517236
306,723.9294816517236
307,297.97315020037405
308,257.998460498715
309,723.9294816517236
310,723.9294816517236
311,723.9294816517236
312,723.9294816517236
313,778.7347613242127
314,723.9294816517236
315,723.9294816517236
316,723.9294816517236
317,723.9294816517236
318,666.7934535644316
319,723.9294816517236
320,850.6429697985302
321,738.6065835297982
322,723.9294816517236
323,723.9294816517236
324,723.9294816517236
325,723.9294816517236
326,723.9294816517236
327,723.9294816517236
328,944.2730033886058
329,723.9294816517236
330,723.9294816517236
331,723.9294816517236
332,723.9294816517236
333,738.6065835297982
334,1986.378161251152
335,723.9294816517236
336,723.9294816517236
337,709.3972199959541
338,723.9294816517236
339,723.9294816517236
340,723.9294816517236
341,723.9294816517236
342,723.9294816517236
343,620.1267129093612
344,723.9294816517236
345,723.9294816517236
346,723.9294816517236
347,723.9294816517236
348,242.68057991507044
349,952.8705552559061
350,723.9294816517236
351,723.9294816517236
352,723.9294816517236
353,257.998460498715
354,723.9294816517236
355,723.9294816517236
356,723.9294816517236
357,723.9294816517236
358,723.9294816517236
359,723.9294816517236
360,723.9294816517236
361,723.9294816517236
362,723.9294816517236
363,723.9294816517236
364,723.9294816517236
365,723.9294816517236
366,723.9294816517236
367,723.9294816517236
368,723.9294816517236
369,723.9294816517236
370,723.9294816517236
371,252.90830573534475
372,723.9294816517236
373,723.9294816517236
374,723.9294816517236
375,723.9294816517236
376,723.9294816517236
377,723.9294816517236
378,723.9294816517236
379,723.9294816517236
380,723.9294816517236
381,723.9294816517236
382,723.9294816517236
383,723.9294816517236
384,723.9294816517236
385,1986.378161251152
386,723.9294816517236
387,723.9294816517236
388,875.852333925035
389,447.37790527670467
390,723.9294816517236
391,723.9294816517236
392,723.9294816517236
393,723.9294816517236
394,723.9294816517236
395,932.1335525732871
396,723.9294816517236
397,723.9294816517236
398,723.9294816517236
399,1986.378161251152
400,723.9294816517236
401,723.9294816517236
402,723.9294816517236
403,723.9294816517236
404,723.9294816517236
405,723.9294816517236
406,723.9294816517236
407,723.9294816517236
408,723.9294816517236
409,723.9294816517236
410,723.9294816517236
411,723.9294816517236
412,723.9294816517236
413,830.973474669625
414,965.7504097770203
415,875.852333925035
416,723.9294816517236
417,1986.378161251152
418,723.9294816517236
419,723.9294816517236
420,723.9294816517236
421,723.9294816517236
422,723.9294816517236
423,620.1267129093612
424,415.3955760100583
425,723.9294816517236
426,723.9294816517236
427,723.9294816517236
428,723.9294816517236
429,932.1335525732871
430,965.7504097770203
431,723.9294816517236
432,738.6065835297982
433,723.9294816517236
434,723.9294816517236
435,723.9294816517236
436,723.9294816517236
437,723.9294816517236
438,723.9294816517236
439,723.9294816517236
440,723.9294816517236
441,1986.378161251152
442,723.9294816517236
443,723.9294816517236
444,723.9294816517236
445,301.69612502619367
446,620.1267129093612
447,271.12612531025314
448,723.9294816517236
449,723.9294816517236
450,723.9294816517236
451,723.9294816517236
452,965.7504097770203
453,723.9294816517236
454,723.9294816517236
455,830.973474669625
456,723.9294816517236
457,723.9294816517236
458,723.9294816517236
459,723.9294816517236
460,723.9294816517236
461,723.9294816517236
462,723.9294816517236
463,723.9294816517236
464,723.9294816517236
465,738.6065835297982
466,723.9294816517236
467,723.9294816517236
468,723.9294816517236
469,932.1335525732871
470,932.1335525732871
471,723.9294816517236
472,723.9294816517236
473,738.6065835297982
474,932.1335525732871
475,723.9294816517236
476,723.9294816517236
477,723.9294816517236
478,723.9294816517236
479,723.9294816517236
480,723.9294816517236
481,723.9294816517236
482,723.9294816517236
483,838.5008441240306
484,723.9294816517236
485,723.9294816517236
486,723.9294816517236
487,911.077614874966
488,723.9294816517236
489,723.9294816517236
490,723.9294816517236
491,723.9294816517236
492,620.1267129093612
493,723.9294816517236
494,723.9294816517236
495,723.9294816517236
496,838.5008441240306
497,723.9294816517236
498,723.9294816517236
499,723.9294816517236
500,723.9294816517236
501,738.6065835297982
502,723.9294816517236
503,723.9294816517236
504,723.9294816517236
505,723.9294816517236
506,723.9294816517236
507,723.9294816517236
508,723.9294816517236
509,723.9294816517236
510,723.9294816517236
511,723.9294816517236
512,723.9294816517236
513,1986.378161251152
514,723.9294816517236
515,723.9294816517236
516,723.9294816517236
517,723.9294816517236
518,723.9294816517236
519,723.9294816517236
520,723.9294816517236
521,723.9294816517236
522,723.9294816517236
523,723.9294816517236
524,723.9294816517236
525,723.9294816517236
526,850.6429697985302
527,723.9294816517236
528,723.9294816517236
529,723.9294816517236
530,723.9294816517236
531,838.5008441240306
532,723.9294816517236
533,723.9294816517236
534,1986.378161251152
535,723.9294816517236
536,723.9294816517236
537,723.9294816517236
538,723.9294816517236
539,723.9294816517236
540,723.9294816517236
541,965.7504097770203
542,723.9294816517236
543,723.9294816517236
544,723.9294816517236
545,723.9294816517236
546,738.6065835297982
547,911.077614874966
548,723.9294816517236
549,723.9294816517236
550,723.9294816517236
551,723.9294816517236
552,723.9294816517236
553,723.9294816517236
554,723.9294816517236
555,723.9294816517236
556,723.9294816517236
557,723.9294816517236
558,723.9294816517236
559,738.6065835297982
560,932.1335525732871
561,723.9294816517236
562,723.9294816517236
563,723.9294816517236
564,723.9294816517236
565,723.9294816517236
566,738.6065835297982
567,723.9294816517236
568,723.9294816517236
569,932.1335525732871
570,932.1335525732871
571,723.9294816517236
572,723.9294816517236
573,620.1267129093612
574,723.9294816517236
575,723.9294816517236
576,723.9294816517236
577,723.9294816517236
578,723.9294816517236
579,723.9294816517236
580,723.9294816517236
581,723.9294816517236
582,723.9294816517236
583,723.9294816517236
584,723.9294816517236
585,723.9294816517236
586,723.9294816517236
587,723.9294816517236
588,723.9294816517236
589,723.9294816517236
590,613.8144955569821
591,723.9294816517236
592,723.9294816517236
593,620.1267129093612
594,723.9294816517236
595,723.9294816517236
596,271.12612531025314
597,723.9294816517236
598,723.9294816517236
599,723.9294816517236
600,723.9294816517236
601,723.9294816517236
602,723.9294816517236
603,723.9294816517236
604,723.9294816517236
605,723.9294816517236
606,723.9294816517236
607,723.9294816517236
608,723.9294816517236
609,738.6065835297982
610,723.9294816517236
611,723.9294816517236
612,723.9294816517236
613,723.9294816517236
614,723.9294816517236
615,723.9294816517236
616,723.9294816517236
617,723.9294816517236
618,723.9294816517236
619,723.9294816517236
620,723.9294816517236
621,723.9294816517236
622,723.9294816517236
623,723.9294816517236
624,723.9294816517236
625,415.3955760100583
626,723.9294816517236
627,723.9294816517236
628,723.9294816517236
629,723.9294816517236
630,1986.378161251152
631,252.90830573534475
632,738.6065835297982
633,723.9294816517236
634,723.9294816517236
635,723.9294816517236
636,911.077614874966
637,257.998460498715
638,723.9294816517236
639,723.9294816517236
640,723.9294816517236
641,778.7347613242127
642,723.9294816517236
643,723.9294816517236
644,723.9294816517236
645,723.9294816517236
646,723.9294816517236
647,723.9294816517236
648,723.9294816517236
649,723.9294816517236
650,738.6065835297982
651,723.9294816517236
652,723.9294816517236
653,723.9294816517236
654,723.9294816517236
655,723.9294816517236
656,723.9294816517236
657,723.9294816517236
658,723.9294816517236
659,723.9294816517236
660,738.6065835297982
661,723.9294816517236
662,723.9294816517236
663,723.9294816517236
664,723.9294816517236
665,723.9294816517236
666,723.9294816517236
667,723.9294816517236
668,723.9294816517236
669,723.9294816517236
670,620.1267129093612
671,723.9294816517236
672,723.9294816517236
673,723.9294816517236
674,723.9294816517236
675,723.9294816517236
676,723.9294816517236
677,952.8705552559061
678,723.9294816517236
679,723.9294816517236
680,257.98275520018694
681,723.9294816517236
682,723.9294816517236
683,723.9294816517236
684,301.69612502619367
685,952.8705552559061
686,830.973474669625
687,723.9294816517236
688,723.9294816517236
689,723.9294816517236
690,723.9294816517236
691,723.9294816517236
692,723.9294816517236
693,723.9294816517236
694,723.9294816517236
695,723.9294816517236
696,252.90830573534475
697,723.9294816517236
698,723.9294816517236
699,723.9294816517236
700,723.9294816517236
701,723.9294816517236
702,738.6065835297982
703,723.9294816517236
704,738.6065835297982
705,723.9294816517236
706,1986.378161251152
707,723.9294816517236
708,723.9294816517236
709,723.9294816517236
710,723.9294816517236
711,723.9294816517236
712,723.9294816517236
713,723.9294816517236
714,723.9294816517236
715,723.9294816517236
716,838.5008441240306
717,723.9294816517236
718,838.5008441240306
719,723.9294816517236
720,723.9294816517236
721,723.9294816517236
722,723.9294816517236
723,723.9294816517236
724,723.9294816517236
725,723.9294816517236
726,723.9294816517236
727,738.6065835297982
728,723.9294816517236
729,723.9294816517236
730,723.9294816517236
731,1563.348352025255
732,723.9294816517236
733,272.08123133327973
734,723.9294816517236
735,723.9294816517236
736,723.9294816517236
737,738.6065835297982
738,723.9294816517236
739,723.9294816517236
740,830.973474669625
741,723.9294816517236
742,723.9294816517236
743,723.9294816517236
744,830.973474669625
745,723.9294816517236
746,723.9294816517236
747,723.9294816517236
748,620.1267129093612
749,723.9294816517236
750,875.852333925035
751,723.9294816517236
752,723.9294816517236
753,723.9294816517236
754,301.69612502619367
755,723.9294816517236
756,723.9294816517236
757,723.9294816517236
758,850.6429697985302
759,723.9294816517236
760,838.5008441240306
761,723.9294816517236
762,723.9294816517236
763,271.12612531025314
764,723.9294816517236
765,723.9294816517236
766,723.9294816517236
767,723.9294816517236
768,911.077614874966
769,723.9294816517236
770,723.9294816517236
771,709.3972199959541
772,723.9294816517236
773,723.9294816517236
774,723.9294816517236
775,723.9294816517236
776,723.9294816517236
777,723.9294816517236
778,723.9294816517236
779,723.9294816517236
780,723.9294816517236
781,723.9294816517236
782,723.9294816517236
783,723.9294816517236
784,723.9294816517236
785,723.9294816517236
786,952.8705552559061
787,723.9294816517236
788,723.9294816517236
789,723.9294816517236
790,723.9294816517236
791,257.998460498715
792,723.9294816517236
793,723.9294816517236
794,723.9294816517236
795,723.9294816517236
796,723.9294816517236
797,723.9294816517236
798,723.9294816517236
799,1986.378161251152
800,723.9294816517236
801,257.98275520018694
802,838.5008441240306
803,723.9294816517236
804,723.9294816517236
805,723.9294816517236
806,838.5008441240306
807,723.9294816517236
808,723.9294816517236
809,723.9294816517236
810,723.9294816517236
811,301.69612502619367
812,723.9294816517236
813,723.9294816517236
814,723.9294816517236
815,723.9294816517236
816,723.9294816517236
817,723.9294816517236
818,723.9294816517236
819,723.9294816517236
820,723.9294816517236
821,723.9294816517236
822,415.3955760100583
823,723.9294816517236
824,723.9294816517236
825,723.9294816517236
826,723.9294816517236
827,723.9294816517236
828,723.9294816517236
829,723.9294816517236
830,723.9294816517236
831,723.9294816517236
832,723.9294816517236
833,257.998460498715
834,723.9294816517236
835,723.9294816517236
836,723.9294816517236
837,723.9294816517236
838,723.9294816517236
839,723.9294816517236
840,723.9294816517236
841,723.9294816517236
842,838.5008441240306
843,723.9294816517236
844,952.8705552559061
845,723.9294816517236
846,723.9294816517236
847,723.9294816517236
848,723.9294816517236
849,723.9294816517236
850,738.6065835297982
851,723.9294816517236
852,723.9294816517236
853,723.9294816517236
854,723.9294816517236
855,723.9294816517236
856,723.9294816517236
857,723.9294816517236
858,723.9294816517236
859,738.6065835297982
860,297.97315020037405
861,723.9294816517236
862,723.9294816517236
863,723.9294816517236
864,723.9294816517236
865,723.9294816517236
866,723.9294816517236
867,723.9294816517236
868,723.9294816517236
869,723.9294816517236
870,723.9294816517236
871,723.9294816517236
872,723.9294816517236
873,723.9294816517236
874,911.077614874966
875,272.08123133327973
876,723.9294816517236
877,911.077614874966
878,723.9294816517236
879,723.9294816517236
880,932.1335525732871
881,723.9294816517236
882,297.97315020037405
883,932.1335525732871
884,723.9294816517236
885,723.9294816517236
886,723.9294816517236
887,723.9294816517236
888,723.9294816517236
889,723.9294816517236
890,965.7504097770203
891,723.9294816517236
892,723.9294816517236
893,723.9294816517236
894,723.9294816517236
895,723.9294816517236
896,666.7934535644316
897,271.12612531025314
898,723.9294816517236
899,723.9294816517236
900,723.9294816517236
901,633.8105554050064
902,723.9294816517236
903,723.9294816517236
904,723.9294816517236
905,723.9294816517236
906,620.1267129093612
907,723.9294816517236
908,723.9294816517236
909,723.9294816517236
910,709.3972199959541
911,723.9294816517236
912,723.9294816517236
913,875.852333925035
914,723.9294816517236
915,723.9294816517236
916,723.9294816517236
917,709.3972199959541
918,723.9294816517236
919,875.852333925035
920,257.998460498715
921,723.9294816517236
922,723.9294816517236
923,620.1267129093612
924,723.9294816517236
925,723.9294816517236
926,944.2730033886058
927,723.9294816517236
928,723.9294816517236
929,723.9294816517236
930,723.9294816517236
931,723.9294816517236
932,723.9294816517236
933,723.9294816517236
934,723.9294816517236
935,723.9294816517236
936,1986.378161251152
937,723.9294816517236
938,911.077614874966
939,723.9294816517236
940,723.9294816517236
941,723.9294816517236
942,723.9294816517236
943,850.6429697985302
944,723.9294816517236
945,723.9294816517236
946,723.9294816517236
947,738.6065835297982
948,723.9294816517236
949,723.9294816517236
950,838.5008441240306
951,723.9294816517236
952,723.9294816517236
953,723.9294816517236
954,271.12612531025314
955,723.9294816517236
956,738.6065835297982
957,723.9294816517236
958,723.9294816517236
959,723.9294816517236
960,723.9294816517236
961,723.9294816517236
962,723.9294816517236
963,723.9294816517236
964,723.9294816517236
965,723.9294816517236
966,723.9294816517236
967,723.9294816517236
968,723.9294816517236
969,723.9294816517236
970,932.1335525732871
971,723.9294816517236
972,723.9294816517236
973,723.9294816517236
974,723.9294816517236
975,952.8705552559061
976,620.1267129093612
977,738.6065835297982
978,830.973474669625
979,723.9294816517236
980,723.9294816517236
981,723.9294816517236
982,723.9294816517236
983,932.1335525732871
984,723.9294816517236
985,723.9294816517236
986,723.9294816517236
987,723.9294816517236
988,723.9294816517236
989,723.9294816517236
990,723.9294816517236
991,723.9294816517236
992,723.9294816517236
993,447.37790527670467
994,932.1335525732871
995,723.9294816517236
996,272.08123133327973
997,723.9294816517236
998,723.9294816517236
999,723.9294816517236
1000,723.9294816517236
1001,723.9294816517236
1002,723.9294816517236
1003,723.9294816517236
1004,838.5008441240306
1005,723.9294816517236
1006,723.9294816517236
1007,723.9294816517236
1008,723.9294816517236
1009,723.9294816517236
1010,1986.378161251152
1011,723.9294816517236
1012,723.9294816517236
1013,723.9294816517236
1014,723.9294816517236
1015,723.9294816517236
1016,723.9294816517236
1017,946.7502786833471
1018,723.9294816517236
1019,738.6065835297982
1020,723.9294816517236
1021,723.9294816517236
1022,723.9294816517236
1023,723.9294816517236
1024,723.9294816517236
1025,911.077614874966
1026,723.9294816517236
1027,723.9294816517236
1028,723.9294816517236
1029,723.9294816517236
1030,723.9294816517236
1031,723.9294816517236
1032,1986.378161251152
1033,723.9294816517236
1034,911.077614874966
1035,723.9294816517236
1036,723.9294816517236
1037,723.9294816517236
1038,723.9294816517236
1039,738.6065835297982
1040,723.9294816517236
1041,723.9294816517236
1042,723.9294816517236
1043,723.9294816517236
1044,723.9294816517236
1045,723.9294816517236
1046,723.9294816517236
1047,723.9294816517236
1048,723.9294816517236
1049,723.9294816517236
1050,723.9294816517236
1051,620.1267129093612
1052,723.9294816517236
1053,723.9294816517236
1054,709.3972199959541
1055,723.9294816517236
1056,738.6065835297982
1057,723.9294816517236
1058,830.973474669625
1059,723.9294816517236
1060,723.9294816517236
1061,965.7504097770203
1062,830.973474669625
1063,2001.055263129227
1064,911.077614874966
1065,723.9294816517236
1066,965.7504097770203
1067,723.9294816517236
1068,723.9294816517236
1069,723.9294816517236
1070,690.8483077451646
1071,723.9294816517236
1072,415.3955760100583
1073,723.9294816517236
1074,723.9294816517236
1075,723.9294816517236
1076,723.9294816517236
1077,723.9294816517236
1078,723.9294816517236
1079,723.9294816517236
1080,830.973474669625
1081,723.9294816517236
1082,709.3972199959541
1083,723.9294816517236
1084,723.9294816517236
1085,723.9294816517236
1086,723.9294816517236
1087,723.9294816517236
1088,723.9294816517236
1089,723.9294816517236
1090,723.9294816517236
1091,723.9294816517236
1092,911.077614874966
1093,723.9294816517236
1094,723.9294816517236
1095,723.9294816517236
1096,723.9294816517236
1097,875.852333925035
1098,723.9294816517236
1099,723.9294816517236
1100,723.9294816517236
1101,723.9294816517236
1102,415.3955760100583
1103,242.68057991507044
1104,723.9294816517236
1105,297.97315020037405
1106,723.9294816517236
1107,723.9294816517236
1108,723.9294816517236
1109,875.852333925035
1110,723.9294816517236
1111,723.9294816517236
1112,723.9294816517236
1113,271.12612531025314
1114,723.9294816517236
1115,723.9294816517236
1116,723.9294816517236
1117,723.9294816517236
1118,723.9294816517236
1119,723.9294816517236
1120,723.9294816517236
1121,723.9294816517236
1122,709.3972199959541
1123,723.9294816517236
1124,723.9294816517236
1125,723.9294816517236
1126,723.9294816517236
1127,723.9294816517236
1128,723.9294816517236
1129,932.1335525732871
1130,723.9294816517236
1131,723.9294816517236
1132,723.9294816517236
1133,875.852333925035
1134,458.36318133645995
1135,723.9294816517236
1136,723.9294816517236
1137,723.9294816517236
1138,723.9294816517236
1139,723.9294816517236
1140,723.9294816517236
1141,723.9294816517236
1142,723.9294816517236
1143,723.9294816517236
1144,620.1267129093612
1145,723.9294816517236
1146,723.9294816517236
1147,723.9294816517236
1148,272.08123133327973
1149,723.9294816517236
1150,723.9294816517236
1151,723.9294816517236
1152,723.9294816517236
1153,723.9294816517236
1154,272.08123133327973
1155,723.9294816517236
1156,723.9294816517236
1157,723.9294816517236
1158,723.9294816517236
1159,723.9294816517236
1160,297.97315020037405
1161,723.9294816517236
1162,723.9294816517236
1163,723.9294816517236
1164,723.9294816517236
1165,723.9294816517236
1166,723.9294816517236
1167,723.9294816517236
1168,723.9294816517236
1169,723.9294816517236
1170,620.1267129093612
1171,838.5008441240306
1172,723.9294816517236
1173,723.9294816517236
1174,723.9294816517236
1175,723.9294816517236
1176,723.9294816517236
1177,723.9294816517236
1178,257.998460498715
1179,723.9294816517236
1180,723.9294816517236
1181,1986.378161251152
1182,723.9294816517236
1183,723.9294816517236
1184,830.973474669625
1185,723.9294816517236
1186,723.9294816517236
1187,723.9294816517236
1188,723.9294816517236
1189,723.9294816517236
1190,723.9294816517236
1191,932.1335525732871
1192,723.9294816517236
1193,738.6065835297982
1194,723.9294816517236
1195,723.9294816517236
1196,723.9294816517236
1197,723.9294816517236
1198,257.98275520018694
1199,932.1335525732871
1200,723.9294816517236
1201,723.9294816517236
1202,723.9294816517236
1203,723.9294816517236
1204,723.9294816517236
1205,723.9294816517236
1206,723.9294816517236
1207,723.9294816517236
1208,723.9294816517236
1209,723.9294816517236
1210,723.9294816517236
1211,723.9294816517236
1212,723.9294816517236
1213,723.9294816517236
1214,875.852333925035
1215,738.6065835297982
1216,723.9294816517236
1217,723.9294816517236
1218,723.9294816517236
1219,723.9294816517236
1220,723.9294816517236
1221,723.9294816517236
1222,723.9294816517236
1223,738.6065835297982
1224,252.90830573534475
1225,723.9294816517236
1226,723.9294816517236
1227,723.9294816517236
1228,723.9294816517236
1229,723.9294816517236
1230,723.9294816517236
1231,932.1335525732871
1232,723.9294816517236
1233,723.9294816517236
1234,723.9294816517236
1235,723.9294816517236
1236,723.9294816517236
1237,723.9294816517236
1238,723.9294816517236
1239,723.9294816517236
1240,723.9294816517236
1241,723.9294816517236
1242,723.9294816517236
1243,723.9294816517236
1244,723.9294816517236
1245,723.9294816517236
1246,723.9294816517236
1247,447.37790527670467
1248,723.9294816517236
1249,723.9294816517236
1250,723.9294816517236
1251,723.9294816517236
1252,723.9294816517236
1253,723.9294816517236
1254,723.9294816517236
1255,723.9294816517236
1256,723.9294816517236
1257,723.9294816517236
1258,738.6065835297982
1259,723.9294816517236
1260,723.9294816517236
1261,723.9294816517236
1262,723.9294816517236
1263,723.9294816517236
1264,723.9294816517236
1265,723.9294816517236
1266,723.9294816517236
1267,723.9294816517236
1268,723.9294816517236
1269,723.9294816517236
1270,723.9294816517236
1271,723.9294816517236
1272,723.9294816517236
1273,723.9294816517236
1274,723.9294816517236
1275,723.9294816517236
1276,911.077614874966
1277,723.9294816517236
1278,723.9294816517236
1279,723.9294816517236
1280,242.68057991507044
1281,723.9294816517236
1282,1986.378161251152
1283,1986.378161251152
1284,723.9294816517236
1285,252.90830573534475
1286,723.9294816517236
1287,838.5008441240306
1288,723.9294816517236
1289,723.9294816517236
1290,723.9294816517236
1291,723.9294816517236
1292,723.9294816517236
1293,723.9294816517236
1294,723.9294816517236
1295,850.6429697985302
1296,723.9294816517236
1297,723.9294816517236
1298,723.9294816517236
1299,620.1267129093612
1300,723.9294816517236
1301,875.852333925035
1302,1986.378161251152
1303,723.9294816517236
1304,723.9294816517236
1305,723.9294816517236
1306,723.9294816517236
1307,723.9294816517236
1308,723.9294816517236
1309,723.9294816517236
1310,723.9294816517236
1311,723.9294816517236
1312,1986.378161251152
1313,723.9294816517236
1314,723.9294816517236
1315,723.9294816517236
1316,723.9294816517236
1317,723.9294816517236
1318,723.9294816517236
1319,723.9294816517236
1320,723.9294816517236
1321,723.9294816517236
1322,875.852333925035
1323,723.9294816517236
1324,723.9294816517236
1325,723.9294816517236
1326,723.9294816517236
1327,723.9294816517236
1328,723.9294816517236
1329,272.08123133327973
1330,723.9294816517236
1331,723.9294816517236
1332,723.9294816517236
1333,415.3955760100583
1334,723.9294816517236
1335,723.9294816517236
1336,723.9294816517236
1337,297.97315020037405
1338,257.98275520018694
1339,723.9294816517236
1340,723.9294816517236
1341,850.6429697985302
1342,723.9294816517236
1343,301.69612502619367
1344,723.9294816517236
1345,301.69612502619367
1346,723.9294816517236
1347,932.1335525732871
1348,723.9294816517236
1349,723.9294816517236
1350,666.7934535644316
1351,723.9294816517236
1352,723.9294816517236
1353,723.9294816517236
1354,723.9294816517236
1355,723.9294816517236
1356,723.9294816517236
1357,723.9294816517236
1358,723.9294816517236
1359,620.1267129093612
1360,723.9294816517236
1361,723.9294816517236
1362,723.9294816517236
1363,723.9294816517236
1364,723.9294816517236
1365,723.9294816517236
1366,723.9294816517236
1367,723.9294816517236
