,0
214,468.257410403349
215,680.2962907342359
216,631.6109260973375
217,429.1089730246444
218,178.61048831904267
219,512.20514617778
220,328.755961593549
221,290.55406738849297
222,323.2578409371296
223,347.50071106403544
224,431.5184450738913
225,911.7674826982989
226,307.0979291768235
227,359.6109119225113
228,358.7853272517713
229,696.4108247093659
230,158.5346659025862
231,410.35350342209256
232,893.0857142846528
233,368.93603252221453
234,308.56260475617233
235,719.7236512447438
236,421.7217774608585
237,431.4867615893514
238,1248.7898113532456
239,464.7437896842857
240,1507.3289337040442
241,313.31043718545124
242,353.120657669498
243,359.4013210204643
244,349.25609429869536
245,506.5026767984484
246,582.9001753942485
247,723.7362506056381
248,159.2774317201823
249,333.18090719157635
250,819.9403788494013
251,378.8913937936468
252,937.2724070750683
253,353.07258749444395
254,567.9343899880945
255,312.7209479044182
256,890.1956445858216
257,556.5395046599867
258,441.35595720615675
259,1073.5230982226194
260,277.95538438380447
261,224.4808005462478
262,377.26632368627946
263,230.50358270034087
264,439.92315138601026
265,261.05665117437707
266,708.0315464122916
267,482.44088830675025
268,384.2423544958163
269,1293.7296423197347
270,324.7349852272959
271,398.9553948482885
272,681.5595607168952
273,518.4387730714207
274,881.5819386769348
275,1300.543628589621
276,1606.862478742118
277,337.71351800825556
278,277.9488039166356
279,301.521674571084
280,1467.7341342532952
281,339.54551382489205
282,542.8793684350419
283,309.16133065771396
284,776.0545079797254
285,1071.785587073029
286,1010.1004886790737
287,1232.3655387420065
288,328.29563660614195
289,1390.2016848583985
290,288.8936716311251
291,508.3949779398128
292,294.3402445097234
293,310.73989235357027
294,362.0414531384013
295,517.3933525470818
296,1382.7676091109267
297,217.59432647519856
298,793.187017297539
299,898.1543678195565
300,409.5010133235479
301,379.2759919590904
302,417.24856455005533
303,216.56050830189602
304,1013.6303168333895
305,612.8406647514547
306,332.9397769368373
307,717.7083036805639
308,319.41503774839924
309,301.7613663159225
310,334.49262903322204
311,331.2016750745336
312,1466.7716005840787
313,413.58526019751065
314,877.4693827720789
315,628.6944504145815
316,242.7464156689114
317,385.2173621821808
318,518.5336593897822
319,453.5665159952574
320,551.4870335686373
321,1286.7722350943866
322,1769.6839647190625
323,324.1017346753736
324,406.05187689067
325,801.1183156444292
326,345.0811316742267
327,854.395661374502
328,444.36671522247656
329,1017.0205663979816
330,467.4305428243193
331,325.34558488315525
332,263.89875916223156
333,620.3237644903091
334,279.3689662048331
335,641.9211038463748
336,774.5984836022001
337,333.8483484629255
338,1805.379986811808
339,281.8320828937606
340,403.30360027991
341,359.81803395324323
342,943.5499571478107
343,1522.1477116838382
344,1045.16649368107
345,730.2341545199597
346,354.531228790376
347,222.91681746296948
348,280.64188981143525
349,307.5391521163803
350,1294.7583973152334
351,833.9697144316044
352,1324.8153019607246
353,349.1657868167858
354,491.8717398766346
355,637.7475998512278
356,246.49317135592634
357,582.5279908996764
358,607.2223147380522
359,591.2120840133547
360,292.25880808331596
361,389.23540128762875
362,513.2794199635637
363,417.812568492404
364,1522.5316325790786
365,351.0139620088747
366,1396.5363247751068
367,593.7181107769286
368,359.9278836094343
369,622.2541181273797
370,1108.1892074378036
371,676.9677353150277
372,1008.011242370029
373,684.3842642314501
374,1316.7812977924857
375,437.88728922649767
376,728.9553553471548
377,778.188966102137
378,687.0980734390328
379,289.36675021668145
380,445.07997112542506
381,451.5464927288644
382,496.25295867515814
383,544.2796979579516
384,290.3636658199672
385,466.66355177777774
386,173.7669233126959
387,833.9564704467651
388,1179.2163461259242
389,521.2360495983229
390,389.1507132588607
391,367.2208221431479
392,604.0400390055562
393,733.3530833988167
394,292.3975864892893
395,246.565929210137
396,598.2363977531923
397,1522.9455973958593
398,478.218905930958
399,506.0849447560181
400,383.3628319273699
401,506.791516890574
402,256.1577050858729
403,330.5802856895989
404,744.3861247220013
405,352.40429100671696
406,359.2820928206007
407,368.92883734024565
408,487.37925020229545
409,374.4485172257778
410,285.79801600796105
411,389.8953923978291
412,1045.5495872411848
413,416.7549073447159
414,471.79967752468815
415,205.05276360204408
416,316.97951127557985
417,591.8297765412185
418,605.0141456401071
419,852.3295176703871
420,592.2369251363461
421,377.4943436795379
422,197.13811578233634
423,157.37969965593535
424,402.9601818535854
425,544.8809412088219
426,215.86911490244248
427,1211.8163030815106
428,1441.486608458036
429,230.80300104275187
430,634.9727252369177
431,483.9109670544242
432,1621.3899602438953
433,367.71700503504326
434,613.5960214061503
435,334.8166441155369
436,618.8199037690111
437,304.7925685266209
438,272.08310036853777
439,391.5612434795155
440,143.93010536089153
441,616.9854370453108
442,410.57118496601873
443,1347.6264554094487
444,1862.6126282299765
445,599.4287097904075
446,548.8933509897843
447,296.24159023044143
448,270.5132001687381
449,588.5810881956033
450,647.3531365874057
451,492.6579367499043
452,1584.006954715388
453,349.5432290529385
454,334.38574381794905
455,327.5116311412215
456,1358.3222808025575
457,207.9158273822416
458,353.26236038991686
459,309.4140606883521
460,1520.5365557281673
461,354.4681214016042
462,1681.6463013354733
463,570.6936543774954
464,119.8179698338169
465,205.27239803017184
466,795.439911733125
467,1156.3229566262582
468,657.2719282850697
469,772.4167066753447
470,-11.936581029994102
471,274.06682472629734
472,488.0005728198976
473,186.55954614312216
474,318.1167067399395
475,1323.5798016297722
476,1662.3853639630051
477,1101.838858149313
478,364.4093272652863
479,2321.8515019277093
480,724.1121763347603
481,568.8472414994798
482,411.1025197381656
483,346.8266492311374
484,1636.6278688191016
485,534.3614099187099
486,663.2394851700737
487,270.78157990389707
488,295.71116426192646
489,2296.644768306174
490,406.9827577853889
491,649.7497478190261
492,1289.7115073865664
493,1714.9642061656166
494,369.3528327783823
495,627.1478190130463
496,151.83756951399636
497,399.448430743575
498,765.5195191275646
499,651.3177033228089
500,1582.7569261680667
501,401.26991905101033
502,351.30669770726
503,736.7464674467236
504,944.5061351689544
505,423.23616145166983
506,381.3216437784765
507,303.09613746499923
508,624.3948463229137
509,283.37513170200185
510,741.500182082548
511,352.2236254961628
512,219.10727840662628
513,569.1369075012502
514,1540.5640230501062
515,366.1274852508878
516,392.20154510779827
517,977.5220312028611
518,309.3968212518736
519,785.3599229839699
520,321.92185422342936
521,434.14792821720516
522,764.6202883200442
523,729.4852098712397
524,321.571774827697
525,792.7370388991526
526,333.94381706295457
527,1020.3224634541182
528,485.37491723245097
529,231.46851099620622
530,645.6397302243172
531,756.9020697482613
532,955.3500471075914
533,321.7911231335031
534,974.2301819353345
535,1941.065111589083
536,357.9908422038296
537,529.949345757344
538,343.65603500382394
539,1372.188357930618
540,339.9030888148078
541,601.4243611070536
542,424.0254868241649
543,369.21188172602893
544,508.42906095853357
545,1482.4571312311903
546,873.9562075708159
547,371.97954111281933
548,261.9927537526999
549,281.66985451308494
550,311.1790920578603
551,512.2852296702096
552,630.055590732824
553,471.2482882412269
554,766.2201751100182
555,639.02910112928
556,532.0485732695365
557,360.1475601805959
558,407.04259499717443
559,2068.785674837334
560,714.5524625012566
561,1190.3647675880352
562,1134.4786830296798
563,703.6032829972004
564,260.87325648408995
565,712.5246577939215
566,465.8244791898529
567,401.33042209667195
568,265.846735278542
569,635.6598086444748
570,575.6652914458616
571,303.858810907782
572,242.70629022062946
573,1037.1932592401977
574,573.1680893667328
575,1536.5892752879483
576,386.4621602052986
577,355.3188836178697
578,282.80957227392565
579,173.74572698792986
580,172.40569826201173
581,266.8364789271563
582,329.9308224007634
583,197.16302620558847
584,538.1936663882882
585,746.7527609109551
586,1478.4299297426523
587,702.0020925959287
588,613.9040081809231
589,646.6228832996773
590,261.2329063942007
591,1004.5959736354216
592,767.6010997146305
593,411.46137972924896
594,1374.7949635133382
595,485.50644925893215
596,370.2390400102552
597,835.6616882999774
598,727.4106313251905
599,410.60020172688576
600,446.1449974086599
601,573.0078498515572
602,771.5440097279081
603,719.7910872979811
604,298.7890317371291
605,408.5681160534484
606,329.9971504255856
607,790.1778526426153
608,337.86177857181593
609,539.8148845040796
610,682.3146088484528
611,420.22000231530035
612,263.81870894689604
613,948.4103663775472
614,279.5472159002847
615,261.607006669234
616,361.83867610295215
617,1908.6088715274068
618,740.8506621674487
619,671.6766958858393
620,690.1356830188405
621,388.41517195654814
622,325.14774197581596
623,448.83130817877174
624,401.1003225401625
625,354.73815451918574
626,469.48411801288074
627,315.5995184954049
628,450.87664942198944
629,494.9265481115817
630,707.6352009496915
631,476.4792646223543
632,305.8141200585809
633,632.2988845146682
634,329.7620511034258
635,987.5348164817858
636,1688.4220154150287
637,945.2853590422426
638,1325.5078852884774
639,298.4227447345795
640,1320.7182763828266
641,420.23949323453115
642,384.53521139382406
643,1360.549007688812
644,650.2837560343308
645,1740.10602432188
646,291.809645681053
647,370.68235379790303
648,626.5485543764543
649,348.56246666899125
650,262.29514335862
651,341.54206838988875
652,368.0448466908799
653,230.61405626832902
654,347.14606414269326
655,1371.39761651426
656,838.6613308125958
657,1239.1358912806702
658,397.6650324656347
659,360.9332142330768
660,401.97400618097623
661,351.47535728720936
662,273.96895436025204
663,2108.7260854249594
664,330.20913559369103
665,436.96823806160177
666,425.1181902748507
667,2205.501431721793
668,297.3929008244123
669,464.5850928902008
670,659.4274014827237
671,716.2520422706714
672,412.2284970732001
673,411.0820622448117
674,395.82543807323833
675,853.7681803805059
676,470.4657356825578
677,505.92448204914353
678,228.7452515818731
679,835.5990455872145
680,190.91054460800314
681,388.24291389605247
682,2063.016553631182
683,303.8251534094882
684,504.5421428448584
685,428.6638107443201
686,399.59778371229874
687,271.86774157271674
688,633.4272200460194
689,543.2843727952142
690,247.22051918805192
691,393.88076996926003
692,352.2940905666593
693,350.3608518377669
694,692.9128596054935
695,915.748182933668
696,311.1844040071423
697,867.4680755564278
698,627.6715938916132
699,456.1282688793107
700,667.8137103147335
701,241.12187997903482
702,343.5978062074411
703,264.84786570155967
704,724.9190110858844
705,749.3170973466603
706,453.55040045541824
707,1020.0047347975554
708,1884.1769421400488
709,1599.7618596843238
710,348.48154072915673
711,381.21892763074084
712,152.17390830588394
713,400.1018078751381
714,372.9355049005629
715,432.59769907053084
716,956.4817601372049
717,614.0719239237588
718,416.6220630786036
719,199.02918212399192
720,859.6568354389078
721,626.5995121093338
722,290.0548164257103
723,601.8938323432899
724,402.79562660933954
725,464.686134334184
726,333.57928676736543
727,619.3351262911281
728,934.413871041134
729,286.55521822253417
730,393.1740959424189
731,1187.7954955881553
732,820.9432767507986
733,646.820897850162
734,383.6820099615737
735,331.87347808889456
736,356.59415384312524
737,719.8625533144598
738,252.7864074669223
739,761.5295449341625
740,365.7037652590718
741,892.2906419203247
742,875.4530657543373
743,382.86623471238386
744,771.0923024539362
745,457.69392305379466
746,1032.660522701601
747,409.61846639430166
748,1903.6489955515362
749,347.823978608897
750,240.62946110696842
751,298.7134494073632
752,351.41388309681247
753,223.02893297336868
754,238.9018614118638
755,986.7800336924935
756,955.18738945403
757,1096.385850991134
758,534.5800964898726
759,300.4459767221579
760,348.99235847025756
761,399.90170387751186
762,588.7810762153773
763,505.66078493765036
764,794.0931814158811
765,413.94222585921955
766,313.43160063044445
767,227.26862005311014
768,507.723290638882
769,377.71343816749015
770,388.1121679738632
771,775.3479919397132
772,322.53628918171046
773,588.6629758818947
774,659.0931273579824
775,535.3543759654045
776,366.16088589143595
777,373.8253726383971
778,275.9063816017797
779,669.0252885241846
780,763.1565439397411
781,647.8253487353581
782,437.23215775743483
783,318.984544208804
784,340.03668579239684
785,633.2436694819759
786,261.19236113301656
787,1298.1080746281448
788,360.45395391231875
789,312.35882229763695
790,321.53544590286566
791,277.09624986797866
792,332.3657727102824
793,1132.6896931195079
794,177.1666294585153
795,378.5672077231405
796,357.3592589948523
797,825.7323632777238
798,436.69284220013424
799,1698.4306232923263
800,261.38860758357004
801,662.0903930047879
802,570.4005865942081
803,370.0483600166639
804,614.8997725677617
805,294.99302166050404
806,469.86317576818107
807,159.68956415627125
808,1038.2427340339239
809,574.9841003642897
810,525.0922929440417
811,285.2558638447807
812,459.96350493068616
813,981.8550742873869
814,189.02045267554752
815,334.7957119452009
816,336.01419432962246
817,763.1820549529185
818,526.9638881267119
819,650.7475976205478
820,475.9493842304066
821,330.976760789625
822,426.01791499956914
823,404.48038476955463
824,929.8106971525467
825,665.1033352010612
826,523.0531128901197
827,716.6897561807341
828,1699.0486152537915
829,363.3192487898751
830,628.672680762113
831,540.8057351198224
832,680.95682612064
833,226.87580405025238
834,315.97245120491783
835,224.25575993090578
836,893.7090592465647
837,238.11938337036324
838,928.0765116852093
839,386.36447585507443
840,238.77243767629366
841,707.8704591463515
842,223.1835402982613
843,584.878235094636
844,214.119375178225
845,366.34536289737605
846,248.27668724710372
847,376.69550755515735
848,1206.0772963212635
849,329.5177674742631
850,291.390432038484
851,244.23476156577792
852,547.1241119028264
853,793.5361266286807
854,333.9356819711176
855,416.5559474006925
856,1403.3059160289808
857,1348.7167970538953
858,1288.7555342490311
859,713.307609568391
860,225.48858314834055
861,1976.7648567154642
862,668.8135854035154
863,1006.272253848828
864,643.6638645931874
865,257.94074511246396
866,1118.0265250188916
867,268.0654225145009
868,1176.473346948639
869,1746.7217410051785
870,389.2535399981058
871,351.76118759221936
872,583.3143045079545
873,1447.1871873540592
874,476.5646573137741
875,401.786180918814
876,1603.6158691190997
877,1357.2310569829924
878,360.40855839373256
879,1843.2548512772137
880,341.99354303441083
881,910.9738844895211
882,571.4227385411353
883,260.3948583695327
884,466.7539183055465
885,567.8082011746003
886,373.2024307201623
887,324.39617438868015
888,1532.4929681078481
889,330.53449689156383
890,140.7719478589162
891,401.23292917623786
892,164.0910231374567
893,578.7780265538646
894,1699.5661192927362
895,317.47223468597224
896,1234.656485258238
897,952.102140673188
898,568.771708908226
899,1312.3913608003043
900,626.997703283757
901,345.79964738260475
902,457.4322068170655
903,516.9166424581522
904,2011.7461404147593
905,365.92302873376497
906,377.012097708811
907,331.5523473547526
908,582.8048205129921
909,397.4916568568841
910,397.002520584072
911,348.72849296290667
912,299.4352683466607
913,729.2364518102913
914,656.8011080495307
915,205.40559347215475
916,329.27454609332483
917,624.6098455232768
918,339.18584711142677
919,620.5258240900883
920,608.6916479026173
921,317.0157745119787
922,296.0149142683653
923,775.2972128543287
924,573.561715383953
925,653.1725444182699
926,176.25444015348063
927,611.7139400335312
928,539.5248658622652
929,754.1815645045488
930,350.05906621540873
931,314.5956650464263
932,359.41545293727756
933,560.5767302603405
934,152.69962628609835
935,689.7766851255974
936,657.4629394244967
937,1519.2084546868846
938,931.1166304977996
939,674.402121612251
940,649.5111458789224
941,751.4057581704793
942,387.5657970018758
943,220.92511463892214
944,513.2047830699837
945,1625.6192162391699
946,425.56920892128454
947,400.77521844351133
948,316.46180981340547
949,259.26653576446114
950,450.15902910587306
951,251.78952403804564
952,988.6691412295738
953,389.3263677662569
954,396.6922774373921
955,320.7277123182153
956,636.6436889066562
957,734.3439299550939
958,408.50380111238746
959,412.15569432405493
960,1420.9546437362617
961,368.301150632181
962,296.54877452032594
963,494.497123857133
964,676.2771435109787
965,846.4186068824015
966,348.92468704896385
967,1068.0783550299157
968,266.043053983997
969,359.48062658020535
970,407.98820933166473
971,899.8495281563243
972,1109.8245314184674
973,331.7101681700292
974,1119.057279976312
975,448.04292296373677
976,277.87218474061723
977,591.0483579341904
978,790.4893376048868
979,394.37581387236696
980,384.35565670125374
981,1172.432902541652
982,207.1648555258044
983,768.9777410215452
984,320.1255936866269
985,238.18823250441332
986,341.7181942312011
987,353.6446238230316
988,368.9745021272931
989,1221.7381316897352
990,586.0293167015003
991,221.39480635534844
992,931.655270449488
993,291.6006080617976
994,396.1096348675011
995,458.74801159783533
996,494.65122709470523
997,216.276262711738
998,410.79260124605185
999,746.6331020888579
1000,321.60822120626693
1001,596.0543860927512
1002,254.77382707060144
1003,200.02245382099295
1004,370.0876652506902
1005,268.13126178767175
1006,1164.9256349996162
1007,392.12846611618784
1008,1081.5968630582865
1009,1169.4102214309191
1010,328.0112708320619
1011,226.60394189790063
1012,441.588405403682
1013,274.9353769538266
1014,942.1317218104954
1015,412.1194065415676
1016,828.4187689847842
1017,812.0291703964408
1018,554.0337363153284
1019,420.55110522802096
1020,705.9507689625356
1021,1101.4011310693054
1022,351.7315008248851
1023,610.4129185025234
1024,666.5854711758417
1025,404.2089667879675
1026,432.05314301457497
1027,675.5019381682491
1028,376.57717487669936
1029,833.1306173797091
1030,1227.2962047074168
1031,814.1149628742094
1032,625.2910525146572
1033,277.64900150092967
1034,447.6413998118724
1035,572.0860988248304
1036,353.7594945140479
1037,648.0380185515347
1038,298.2188795246997
1039,664.1490591546218
1040,527.7294717143469
1041,585.478068153797
1042,1988.6723426757662
1043,377.61525735872834
1044,616.7678509334054
1045,313.4742098566146
1046,543.5872265970384
1047,575.8771017477513
1048,542.8240969503562
1049,264.1752517123707
1050,281.76142523182966
1051,322.11756306007766
1052,779.2533371983942
1053,504.9125675888038
1054,309.7824652008045
1055,624.4968948071303
1056,370.33240210378324
1057,518.1446781568698
1058,775.0382485980407
1059,316.257160295321
1060,399.41505299324456
1061,533.6802750670371
1062,648.7468803623618
1063,827.7854802155504
1064,332.7134628575907
1065,308.9272800474875
1066,358.9680288575259
1067,682.9242195612032
1068,317.65636194168513
1069,321.1342446995134
1070,385.41901836674367
1071,229.06317053843844
1072,306.1306562044119
1073,304.5027848773326
1074,732.1038948424715
1075,614.9114371136516
1076,1202.8693023889252
1077,282.5257067406168
1078,641.5400392564135
1079,309.3409557074109
1080,391.04854189069687
1081,575.7387470505535
1082,594.4120224861487
1083,371.45793511407385
1084,388.6391712545564
1085,1024.4474959948466
1086,247.8544841389399
1087,968.2403796288748
1088,1379.8152462746693
1089,301.16237540103435
1090,224.48583580398224
1091,202.05236612177285
1092,654.4888525797575
1093,279.93432520803987
1094,378.32946000818333
1095,347.76547924336006
1096,425.5980744037458
1097,716.4718438084485
1098,200.1920652378107
1099,207.3849807021755
1100,345.1642430630718
1101,328.8084365850944
1102,668.7443019982298
1103,382.10421448322927
1104,472.88807815450247
1105,430.81832383146275
1106,375.80456809441927
1107,1112.2276398410636
1108,1109.6351674993537
1109,699.6412585772626
1110,278.52874114688893
1111,568.2945878962482
1112,1462.2271985708257
1113,376.1025105378474
1114,290.452885177492
1115,453.3642144834371
1116,583.7184041316078
1117,328.2866195271881
1118,336.7748067655299
1119,380.7946571717648
1120,1588.698899066323
1121,345.86085004034646
1122,398.5832747655201
1123,285.91664815447854
1124,535.0518850649745
1125,440.4059832414963
1126,523.3688314686449
1127,1237.0924474693575
1128,348.35648927780267
1129,860.4511710687666
1130,396.59475780450697
1131,318.2537889104671
1132,1047.2223358485796
1133,1095.7147825889733
1134,773.5460453844969
1135,321.4688307661208
1136,611.4785124067519
1137,319.76980841663203
1138,1173.311715724817
1139,437.5913392390221
1140,385.52542831071503
1141,419.7145835249195
1142,614.3218432844861
1143,503.3698715198893
1144,688.7533839364457
1145,316.4864257344882
1146,291.6873016401047
1147,358.0291289327397
1148,505.4146335654261
1149,800.6198623879212
1150,1016.0393918087242
1151,204.2117859230379
1152,169.84220779432076
1153,331.874493429047
1154,276.17974888115896
1155,261.96505578741653
1156,681.3547932049236
1157,580.6915571345008
1158,392.40945284860493
1159,1500.1629499121416
1160,1255.0517923599555
1161,703.8872138750967
1162,734.2303674131376
1163,641.8179404465848
1164,500.51387473374285
1165,1372.6487870944156
1166,681.1560763119944
1167,241.6346756722564
1168,374.845182796451
1169,125.667909033127
1170,596.9288966794425
1171,934.5057478955404
1172,298.7181919993151
1173,1150.8369113142512
1174,429.781879500558
1175,506.4947218469212
1176,644.95765095257
1177,901.0043104435449
1178,412.64802733421936
1179,555.1929495821954
1180,238.35029883084928
1181,307.47603000378797
1182,308.05685073258655
1183,738.3792121073815
1184,364.4036317601408
1185,439.9867409707119
1186,513.6808465335106
1187,1123.3383373013235
1188,400.45799981723974
1189,561.8413988012619
1190,973.5293877446313
1191,548.627858258762
1192,991.3819843385376
1193,1342.925127890065
1194,645.8068403476847
1195,620.9499936612086
1196,501.74681886363777
1197,338.7268718088549
1198,186.00289693506076
1199,1214.3578868311763
1200,391.4454719373343
1201,617.1964562710025
1202,341.6386667129404
1203,840.0885262600501
1204,179.5165850149056
1205,933.7897616996584
1206,839.0636124927851
1207,675.4208205344817
1208,484.35991013975456
1209,1405.3089625354253
1210,381.36624387550324
1211,339.0147530818768
1212,355.99194380386103
1213,449.75618676914183
1214,867.412895470739
1215,908.1200455342437
1216,519.8119403987434
1217,1166.8709873123325
1218,382.63926176274106
1219,1017.1147444671935
1220,280.8988116283916
1221,255.1491732179252
1222,337.2053826244251
1223,415.26615951898305
1224,442.9436662296629
1225,814.9894827503412
1226,158.36959733974993
1227,1469.3690837382849
1228,249.6289401525955
1229,316.0581864037568
1230,454.13135786896424
1231,712.7969338899294
1232,737.6068477320549
1233,274.0637663686799
1234,245.01096169776767
1235,359.2469089103643
1236,513.0753794208072
1237,572.6284557198697
1238,790.6624535117678
1239,246.3549383907366
1240,486.45062575034865
1241,635.7258952941083
1242,707.3569324152002
1243,1186.454650965017
1244,499.16373673598866
1245,227.2231162938703
1246,435.54255005290395
1247,167.24655575927275
1248,391.12095654434216
1249,336.06622557742304
1250,738.660204122032
1251,332.5046608479691
1252,694.6026167107699
1253,778.0860638636772
1254,408.268426426765
1255,364.256339936104
1256,256.60572395082136
1257,898.7159220680202
1258,590.8815694806002
1259,1265.334052812343
1260,347.051031862539
1261,514.4583823670138
1262,627.4570755606935
1263,1560.5309004085825
1264,416.3001448797565
1265,397.85780350707176
1266,422.5690298629059
1267,712.9101346380705
1268,305.4980196372091
1269,799.2880254841425
1270,285.41589732281
1271,528.7288873806134
1272,387.9120897248886
1273,228.0805174453239
1274,455.2895598118103
1275,483.5116390699856
1276,639.9453665604987
1277,319.2543130280889
1278,248.3014694837938
1279,313.29074355834314
1280,260.53629034301866
1281,885.0495907101392
1282,2102.0498994022364
1283,1375.5738261064348
1284,246.71627777965148
1285,905.596764271433
1286,824.309080663108
1287,331.99350521038014
1288,1120.5221757384186
1289,1016.1664148579587
1290,483.247454075463
1291,806.8195300084328
1292,621.4011794967662
1293,661.8226026517158
1294,569.4725286532033
1295,391.92217488245524
1296,827.4341086676296
1297,297.1511712831559
1298,620.5555330851232
1299,1794.138622433406
1300,543.3807123704103
1301,318.75396141535015
1302,238.62935285513407
1303,335.8925069773501
1304,548.9370861644954
1305,257.40529323651776
1306,942.6685494551342
1307,1753.5406802595896
1308,461.22780969846747
1309,244.83237249082725
1310,208.8977583436293
1311,502.0753385902661
1312,443.4661292580727
1313,355.1061343275571
1314,542.3098526556274
1315,470.3329072945426
1316,894.9498027767966
1317,451.3055213255731
1318,752.7263452838813
1319,482.49275705548416
1320,428.8039571499768
1321,143.81666159032704
1322,367.09392322531636
1323,1472.135534501945
1324,236.1895089346475
1325,362.87153490992756
1326,271.8099769727539
1327,398.3185466452783
1328,1335.6436209427316
1329,597.5066936523367
1330,207.10671138894153
1331,988.6935446257742
1332,409.9676610653946
1333,385.7407686104234
1334,1264.5977408432946
1335,444.682366778818
1336,500.6440708188642
1337,501.0198863865338
1338,1394.2977576800813
1339,1074.2994515571743
1340,359.1855427057204
1341,540.5988219605514
1342,663.989427709538
1343,460.2652088631791
1344,754.9043395168353
1345,305.46482587786085
1346,459.9721755730102
1347,521.7628051876993
1348,631.8926977319918
1349,1750.515135468511
1350,346.1766251286034
1351,995.7052313520294
1352,266.89180838851826
1353,732.8461036034801
1354,471.04244291564396
1355,480.58819298392683
1356,232.20260511252923
1357,313.5977137239396
